rule_name,object_id,constraint_type,property,class,expected,actual,severity,description,message,sparql_query
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:02082671-62d8-b750-1973-bed8f002d239,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,0,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:02082671-62d8-b750-1973-bed8f002d239,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:02082671-62d8-b750-1973-bed8f002d239,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-TR2_1,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:02082671-62d8-b750-1973-bed8f002d239,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:02082671-62d8-b750-1973-bed8f002d239,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:02082671-62d8-b750-1973-bed8f002d239,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,http://iec.ch/TC57/CIM100#PowerTransformerEnd,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:e482b89a-fa84-4ea9-8e70-a83d44790957,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-T_3,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:e482b89a-fa84-4ea9-8e70-a83d44790957,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-TR2_3,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:e482b89a-fa84-4ea9-8e70-a83d44790957,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:e482b89a-fa84-4ea9-8e70-a83d44790957,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:e482b89a-fa84-4ea9-8e70-a83d44790957,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,This is free description,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:e482b89a-fa84-4ea9-8e70-a83d44790957,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:37e14a0f-5e34-4647-a062-8bfd9305fa9d,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:e482b89a-fa84-4ea9-8e70-a83d44790957,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,http://iec.ch/TC57/CIM100#PowerTransformer,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:84ed55f4-61f5-4d9d-8755-bba7b877a246,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-T_1,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:84ed55f4-61f5-4d9d-8755-bba7b877a246,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-TR3_1,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:84ed55f4-61f5-4d9d-8755-bba7b877a246,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:84ed55f4-61f5-4d9d-8755-bba7b877a246,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:84ed55f4-61f5-4d9d-8755-bba7b877a246,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,new in 2015,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:84ed55f4-61f5-4d9d-8755-bba7b877a246,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:37e14a0f-5e34-4647-a062-8bfd9305fa9d,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:84ed55f4-61f5-4d9d-8755-bba7b877a246,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,http://iec.ch/TC57/CIM100#PowerTransformer,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-T_1,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-TR2_1,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,T1 that is after maintenance,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:37e14a0f-5e34-4647-a062-8bfd9305fa9d,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:a708c3bc-465d-4fe7-b6ef-6fa6408a62b0,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,http://iec.ch/TC57/CIM100#PowerTransformer,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:b94318f6-6d24-4f56-96b9-df2531ad6543,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-T_2,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:b94318f6-6d24-4f56-96b9-df2531ad6543,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-TR2_2,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:b94318f6-6d24-4f56-96b9-df2531ad6543,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:b94318f6-6d24-4f56-96b9-df2531ad6543,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:b94318f6-6d24-4f56-96b9-df2531ad6543,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,This is T2 in the center,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:b94318f6-6d24-4f56-96b9-df2531ad6543,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:37e14a0f-5e34-4647-a062-8bfd9305fa9d,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:b94318f6-6d24-4f56-96b9-df2531ad6543,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,http://iec.ch/TC57/CIM100#PowerTransformer,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,10,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,400,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,13,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,true,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,1,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,25,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,14.5189,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,16.9387,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,1.25,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,urn:uuid:3a16b4e0-fb5f-6223-2f2a-8fc156a689eb,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:RegulatingControl:terminalConnectivityNode,urn:uuid:8058f222-a4c2-e7b9-abf2-bfe4cf13bc02,sparql,http://iec.ch/TC57/CIM100#RegulatingControl.Terminal,,SPARQL condition,BO-TR2_1,Violation,"The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.",The Terminal referenced by the RegulatingControl is not associated with a ConnectivityNode.,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
